table_catalog,table_schema,table_name,ordinal_position,column_name,full_data_type,is_nullable,comment
delivery_dev,service_project_management_gld,pse_project,162,udp_update_utc_ts,timestamp,YES,Timestamp of the most recent UDP update (UTC).
delivery_dev,service_project_management_gld,pse_project,163,current_time_period_nm,string,YES,"Name of the individual or entity, stored as a string."
delivery_dev,service_project_management_gld,pse_project,164,practice_nm,string,YES,"Description: Specifies the practice name for the given practice level.
If hierarchy_depth_nbr = 0 then this column contains ""Organization"" data.
If hierarchy_depth_nbr = 1 then this column contains ""External Service"" or ""Services - Level 1"" or ""Segment"" data.
If hierarchy_depth_nbr = 2 then this column contains ""Internal Services"" or ""Services - Level 2"" data.
If hierarchy_depth_nbr = 3 then this column contains ""Simplified Offering"" or ""Offering"" data.
If hierarchy_depth_nbr = 4 then this column contains ""Delivery Capabilities"" or ""Major Offering"" data.
If hierarchy_depth_nbr = 5 then this column contains "" Sub Offering"" or ""Sub Capability"" data."
delivery_dev,service_project_management_gld,pse_project,165,region_nm,string,YES,"Description: Specifies either the ""Region"" or ""Delivery Sub Region"" or ""Country"" depending on the hierarchy depth nbr value.
If hierarchy_depth_nbr = 1 then this column contains Region value.
If hierarchy_depth_nbr = 2 then this column contains ""Delivery Sub Region"" value.
If hierarchy_depth_nbr = 3 then this column contains ""Country"" value.

Currently used values are: `Indonesia`, `Myanmar`, `Ghana`, `Liechtenstein`, `Australia`, `Israel`, `Christchurch`, `NT`, `VIC`, `Kosovo (retired)`, `Czech Republic (retired)`, `Antilles (retired)`, `Togo`, `South Sudan`, `Nicaragua`, `Moldova, Republic of`, `Lao People's Democratic Republic`, `Equatorial Guinea`, `Guadeloupe`, `French Guiana`, `Cameroon`, `Congo`, `Burkina Faso`, `Romania`, `Turkey`, `Sweden`, `Thailand`, `Afghanistan`, `Croatia`, `Cambodia`, `Seychelles`, `Brunei Darussalam`, `Moldavia (retired)`, `Americas`, `Beneluce`, `APJ-MEA`, `Somalia`, `Saint Lucia`, `Christmas Island`, `Cabo Verde`, `Bermuda`, `Armenia`, `Netherlands Antilles`, `Sierra Leone`, `Sri Lanka`, `Rwanda`, `Tunisia`, `Namibia`, `Slovakia`, `Denmark`, `Bahrain`, `Tanzania (retired)`, `ASEAN`, `Samoa`, `Virgin Islands (U.S.)`, `Uzbekistan`, `French Southern Territories`, `Slovenia`, `Palestine, State of`, `North Macedonia`, `Saint Martin (French part)`, `Korea (Democratic People's Republic of)`, `Kyrgyzstan`, `CÃ´te d'Ivoire`, `Bhutan`, `Benin`, `Antarctica`, `Antigua and Barbuda`, `United States`, `Morocco`, `Lithuania`, `Switzerland`, `Bangladesh`, `United Kingdom`, `Central, Northern, & Eastern Europe`, `Syrian Arab Republic`, `Viet Nam`, `Saint Kitts and Nevis`, `Bahamas`, `Zambia`, `Bosnia and Herzegovina`, `Hungary`, `Albania`, `Austria`, `Belarus`, `North & Central Europe (retired)`, `Trinidad and Tobago`, `RÃ©union`, `Martinique`, `Macao`, `Guyana`, `Guinea`, `Gabon`, `Saudi Arabia`, `Hong Kong`, `Iraq`, `Costa Rica`, `Spain`, `Philippines`, `Belgium`, `Japan`, `UK & I, MEA (retired)`, `Taiwan, Province of China`, `Virgin Islands (British)`, `Palau`, `Jersey`, `Haiti`, `Eritrea`, `Belize`, `New Caledonia`, `Libya`, `Poland`, `Kuwait`, `Ethiopia`, `Latin America`, `Europe`, `Venezuela (Bolivarian Republic of)`, `Uganda`, `Timor-Leste`, `French Polynesia`, `Nauru`, `Northern Mariana Islands`, `Iran (Islamic Republic of)`, `British Indian Ocean Territory`, `South Georgia and the South Sandwich Islands`, `Cuba`, `American Samoa`, `Canada`, `Lebanon`, `Singapore`, `Ireland`, `Latvia`, `ACT`, `CNEE (retired)`, `Iberia`, `Pitcairn`, `Mauritania`, `Jamaica`, `Georgia`, `CuraÃ§ao`, `Senegal`, `South Africa`, `Iceland`, `Papua New Guinea`, `United Arab Emirates`, `Algeria`, `Fiji`, `Qatar`, `Ecuador`, `Czechia`, `SA`, `Taiwan (retired)`, `UKI`, `Southern Europe (retired)`, `United States of America`, `United Kingdom of Great Britain and Northern Ireland`, `Greater China`, `Australia & New Zealand`, `Sao Tome and Principe`, `Suriname`, `Niue`, `Isle of Man`, `Bolivia (Plurinational State of)`, `Saint BarthÃ©lemy`, `Luxembourg`, `Lesotho`, `Cyprus`, `Gibraltar`, `Russia (retired)`, `Asia (retired)`, `Saint Vincent and the Grenadines`, `Tuvalu`, `Tokelau`, `Chad`, `Marshall Islands`, `Guinea-Bissau`, `Guernsey`, `Micronesia (Federated States of)`, `Cocos (Keeling) Islands`, `Jordan`, `Peru`, `New Zealand`, `Bulgaria`, `Mauritius`, `Wellington`, `TAS`, `DXC Technology`, `Mayotte`, `Holy See`, `Solomon Islands`, `Paraguay`, `Niger`, `Maldives`, `Liberia`, `Kiribati`, `Faroe Islands`, `Central African Republic`, `Burundi`, `Ã…land Islands`, `Anguilla`, `Puerto Rico`, `Nigeria`, `Monaco`, `Mozambique`, `China`, `Chile`, `Colombia`, `Honduras`, `Andorra`, `India`, `Auckland`, `WA`, `Uruguay`, `United States Minor Outlying Islands`, `Tajikistan`, `Svalbard and Jan Mayen`, `Sudan`, `Mongolia`, `Guam`, `Guatemala`, `Dominican Republic`, `Barbados`, `Madagascar`, `Norway`, `Mexico`, `Malawi`, `Panama`, `Argentina`, `Brunei (retired)`, `NSW`, `Tanzania, United Republic of`, `Turkmenistan`, `Saint Helena, Ascension and Tristan da Cunha`, `Nepal`, `Montserrat`, `Korea, Republic of`, `Greenland`, `Western Sahara`, `Cook Islands`, `Congo, Democratic Republic of the`, `Bouvet Island`, `Egypt`, `Finland`, `Angola`, `Brazil`, `Netherlands`, `Kazakhstan`, `Botswana`, `Italy`, `QLD`, `Macedonia (FYROM) (retired)`, `Sint Maarten (Dutch part)`, `El Salvador`, `Saint Pierre and Miquelon`, `Mali`, `Heard Island and McDonald Islands`, `Falkland Islands (Malvinas)`, `Aruba`, `Oman`, `Malta`, `Kenya`, `France`, `Germany`, `Azerbaijan`, `Carribbean Islands (retired)`, `Yemen`, `Tonga`, `Turks and Caicos Islands`, `San Marino`, `Russian Federation`, `Pakistan`, `Norfolk Island`, `Gambia`, `Dominica`, `Djibouti`, `American Somoa`, `Malaysia`, `Serbia`, `Zimbabwe`, `Montenegro`, `Ukraine`, `Greece`, `Portugal`, `Estonia`, `Korea (retired)`, `Venezuela (retired)`, `ANZ (retired)`, `Middle East & Africa`, `Wallis and Futuna`, `Vanuatu`, `Eswatini`, `Cayman Islands`, `Comoros`, `Grenada`, `Bonaire, Sint Eustatius and Saba`."
delivery_dev,service_project_management_gld,pse_project,166,profit_center_nm,string,YES,"Name of the individual or entity, stored as a string."
delivery_dev,service_project_management_gld,pse_project,167,created_by_employee_nm,string,YES,"The username or ID of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_project,168,created_by_employee_reference_nbr,string,YES,Employee reference number for the creator of the record.
delivery_dev,service_project_management_gld,pse_project,169,created_by_employee_email_txt,string,YES,"The email address of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_project,170,last_modified_by_employee_nm,string,YES,Employee name who last modified the record
delivery_dev,service_project_management_gld,pse_project,171,last_modified_by_employee_reference_nbr,string,YES,Employee reference number for the last modifier
delivery_dev,service_project_management_gld,pse_project,172,last_modified_by_employee_email_txt,string,YES,The email address of the employee who last modified the record.
delivery_dev,service_project_management_gld,pse_project,173,owner_employee_nm,string,YES,"Name of the owner employee, represented as a string."
delivery_dev,service_project_management_gld,pse_project,174,owner_employee_reference_nbr,string,YES,"Employee reference number for the owner, string data type."
delivery_dev,service_project_management_gld,pse_project,175,owner_employee_email_txt,string,YES,The email address of the owner's employee.
delivery_dev,service_project_management_gld,pse_project,176,project_manager_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_project,177,project_manager_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_project,178,project_manager_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
delivery_dev,service_project_management_gld,pse_project,179,project_approver_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_project,180,project_approver_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_project,181,project_approver_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
delivery_dev,service_project_management_gld,pse_project,182,alternate_project_contact_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_project,183,alternate_project_contact_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_project,184,alternate_project_contact_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
delivery_dev,service_project_management_gld,pse_project,185,alternative_pm_1_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_project,186,alternative_pm_1_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_project,187,alternative_pm_1_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
delivery_dev,service_project_management_gld,pse_project,188,alternative_pm_2_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_project,189,alternative_pm_2_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_project,190,alternative_pm_2_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
delivery_dev,service_project_management_gld,pse_project,191,billings_usd_amt,"decimal(18,2)",YES,"Billing amounts in USD, represented as decimal values."
delivery_dev,service_project_management_gld,pse_project,192,bookings_usd_amt,"decimal(18,2)",YES,"Represents booking amounts in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,193,expense_budget_usd_amt,"decimal(18,2)",YES,"Budgeted expense amount in US dollars, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,194,expense_costs_usd_amt,"decimal(18,2)",YES,"Represents expense costs in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,195,external_costs_usd_amt,"decimal(18,2)",YES,"Represents external costs in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,196,internal_budget_usd_amt,"decimal(18,2)",YES,"Internal budget amount in US dollars, represented as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,197,internal_costs_usd_amt,"decimal(18,2)",YES,"Internal costs amount in US dollars, represented as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,198,invoiced_usd_amt,"decimal(18,2)",YES,Represents invoiced amount in US dollars with decimal data type.
delivery_dev,service_project_management_gld,pse_project,199,other_costs_usd_amt,"decimal(18,2)",YES,"Represents other costs amount in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,200,pass_through_billings_usd_amt,"decimal(18,2)",YES,"Amount of pass-through billings in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,201,pre_billed_usd_amt,"decimal(18,2)",YES,"Pre-billed amount in US dollars, represented as a decimal."
delivery_dev,service_project_management_gld,pse_project,202,total_projected_revenue_from_assignments_usd_amt,"decimal(18,2)",YES,"Total projected revenue from assignments in USD, decimal datatype"
delivery_dev,service_project_management_gld,pse_project,203,actual_services_cost_usd_amt,"decimal(18,2)",YES,"Actual Services Cost in USD, Decimal Data Type"
delivery_dev,service_project_management_gld,pse_project,204,planned_revenue_baseline_usd_amt,"decimal(18,2)",YES,Planned Revenue Baseline Amount in USD (Decimal)
delivery_dev,service_project_management_gld,pse_project,205,total_billings_usd_amt,"decimal(18,2)",YES,"Total billings amount in USD, represented as a decimal."
delivery_dev,service_project_management_gld,pse_project,206,total_projected_cost_from_assignments_usd_amt,"decimal(18,2)",YES,"Total projected cost from assignments in USD, decimal datatype"
delivery_dev,service_project_management_gld,pse_project,207,eac_costs_usd_amt,"decimal(18,2)",YES,"Amount of EAC costs in USD, stored as a decimal."
delivery_dev,service_project_management_gld,pse_project,208,eac_revenue_usd_amt,"decimal(18,2)",YES,"Revenue in USD, decimal data type"
delivery_dev,service_project_management_gld,pse_project,209,total_costs_usd_amt,"decimal(18,2)",YES,"Represents total costs in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,210,billings_manual_usd_amt,"decimal(18,2)",YES,USD amount of manual billings in decimal format
delivery_dev,service_project_management_gld,pse_project,211,eac_costs_manual_usd_amt,"decimal(18,2)",YES,"Manual USD amount for EAC (Estimated Actual Cost) costs, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,212,eac_revenue_manual_usd_amt,"decimal(18,2)",YES,"Manual USD revenue amount for Enterprise and Above (EAC) customers, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,213,non_labor_etc_costs_usd_amt,"decimal(18,2)",YES,"Non-labor miscellaneous costs in USD, decimal format"
delivery_dev,service_project_management_gld,pse_project,214,non_labor_etc_revenue_usd_amt,"decimal(18,2)",YES,"Non-labor related revenue in USD, decimal data type"
delivery_dev,service_project_management_gld,pse_project,215,total_costs_manual_usd_amt,"decimal(18,2)",YES,"Represents total manual costs in USD, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,216,planned_initial_cost_baseline_usd_amt,"decimal(18,2)",YES,Planned initial cost baseline amount in USD (Decimal)
delivery_dev,service_project_management_gld,pse_project,217,eac_costs_parent_usd_amt,"decimal(18,2)",YES,"EA Currency Costs (Parent) in USD, decimal data type"
delivery_dev,service_project_management_gld,pse_project,218,revised_cost_parent_usd_amt,"decimal(18,2)",YES,"Revised cost amount in US dollars (parent), decimal data type"
delivery_dev,service_project_management_gld,pse_project,219,eac_revenue_parent_usd_amt,"decimal(18,2)",YES,"Revenue amount in US dollars, with decimal precision, for the parent company."
delivery_dev,service_project_management_gld,pse_project,220,revenue_usd_amt,"decimal(18,2)",YES,"Revenue amount in US dollars, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_project,221,initial_budget_cost_lc_amt,"decimal(18,2)",YES,Initial budget cost in local currency
delivery_dev,service_project_management_gld,pse_project,222,initial_budget_cost_usd_amt,"decimal(18,2)",YES,Initial budget cost in USD
delivery_dev,service_project_management_gld,pse_project,223,revised_cost_baseline_usd_amt,"decimal(18,2)",YES,Revised cost baseline amount in USD
delivery_dev,service_project_management_gld,pse_project,224,last_financials_update_dt,date,YES,Date of last financial update
delivery_dev,service_project_management_gld,pse_project,225,opportunity_exception_id,string,YES,Unique identifier for opportunity exception
delivery_dev,service_project_management_gld,pse_project,226,percent_complete_pct,"decimal(5,2)",YES,Percentage of task completion
delivery_dev,service_project_management_gld,pse_project,227,do_not_sync_to_gsap_ind,boolean,YES,Indicator for not syncing to GSAP
delivery_dev,service_project_management_gld,pse_region,0,id,string,YES,"Unique identifier, string data type.
Alias: `Identifier`
key constraints: This column acts as primary key for the `pse_region` table"
delivery_dev,service_project_management_gld,pse_region,1,owner_id,string,YES,"The unique identifier for the owner, stored as a string.
Alias: `Owner Identifier`"
delivery_dev,service_project_management_gld,pse_region,2,is_deleted_ind,boolean,YES,Indicator flag denoting whether a record has been deleted (TRUE) or not (FALSE).
delivery_dev,service_project_management_gld,pse_region,3,name_nm,string,YES,"Description: Specifies either the ""Region"" or ""Delivery Sub Region"" or ""Country"" depending on the hierarchy depth nbr value.
If hierarchy_depth_nbr = 1 then this column contains Region value.
If hierarchy_depth_nbr = 2 then this column contains ""Delivery Sub Region"" value.
If hierarchy_depth_nbr = 3 then this column contains ""Country"" value.

Currently used values are: `Indonesia`, `Myanmar`, `Ghana`, `Liechtenstein`, `Australia`, `Israel`, `Christchurch`, `NT`, `VIC`, `Kosovo (retired)`, `Czech Republic (retired)`, `Antilles (retired)`, `Togo`, `South Sudan`, `Nicaragua`, `Moldova, Republic of`, `Lao People's Democratic Republic`, `Equatorial Guinea`, `Guadeloupe`, `French Guiana`, `Cameroon`, `Congo`, `Burkina Faso`, `Romania`, `Turkey`, `Sweden`, `Thailand`, `Afghanistan`, `Croatia`, `Cambodia`, `Seychelles`, `Brunei Darussalam`, `Moldavia (retired)`, `Americas`, `Beneluce`, `APJ-MEA`, `Somalia`, `Saint Lucia`, `Christmas Island`, `Cabo Verde`, `Bermuda`, `Armenia`, `Netherlands Antilles`, `Sierra Leone`, `Sri Lanka`, `Rwanda`, `Tunisia`, `Namibia`, `Slovakia`, `Denmark`, `Bahrain`, `Tanzania (retired)`, `ASEAN`, `Samoa`, `Virgin Islands (U.S.)`, `Uzbekistan`, `French Southern Territories`, `Slovenia`, `Palestine, State of`, `North Macedonia`, `Saint Martin (French part)`, `Korea (Democratic People's Republic of)`, `Kyrgyzstan`, `CÃ´te d'Ivoire`, `Bhutan`, `Benin`, `Antarctica`, `Antigua and Barbuda`, `United States`, `Morocco`, `Lithuania`, `Switzerland`, `Bangladesh`, `United Kingdom`, `Central, Northern, & Eastern Europe`, `Syrian Arab Republic`, `Viet Nam`, `Saint Kitts and Nevis`, `Bahamas`, `Zambia`, `Bosnia and Herzegovina`, `Hungary`, `Albania`, `Austria`, `Belarus`, `North & Central Europe (retired)`, `Trinidad and Tobago`, `RÃ©union`, `Martinique`, `Macao`, `Guyana`, `Guinea`, `Gabon`, `Saudi Arabia`, `Hong Kong`, `Iraq`, `Costa Rica`, `Spain`, `Philippines`, `Belgium`, `Japan`, `UK & I, MEA (retired)`, `Taiwan, Province of China`, `Virgin Islands (British)`, `Palau`, `Jersey`, `Haiti`, `Eritrea`, `Belize`, `New Caledonia`, `Libya`, `Poland`, `Kuwait`, `Ethiopia`, `Latin America`, `Europe`, `Venezuela (Bolivarian Republic of)`, `Uganda`, `Timor-Leste`, `French Polynesia`, `Nauru`, `Northern Mariana Islands`, `Iran (Islamic Republic of)`, `British Indian Ocean Territory`, `South Georgia and the South Sandwich Islands`, `Cuba`, `American Samoa`, `Canada`, `Lebanon`, `Singapore`, `Ireland`, `Latvia`, `ACT`, `CNEE (retired)`, `Iberia`, `Pitcairn`, `Mauritania`, `Jamaica`, `Georgia`, `CuraÃ§ao`, `Senegal`, `South Africa`, `Iceland`, `Papua New Guinea`, `United Arab Emirates`, `Algeria`, `Fiji`, `Qatar`, `Ecuador`, `Czechia`, `SA`, `Taiwan (retired)`, `UKI`, `Southern Europe (retired)`, `United States of America`, `United Kingdom of Great Britain and Northern Ireland`, `Greater China`, `Australia & New Zealand`, `Sao Tome and Principe`, `Suriname`, `Niue`, `Isle of Man`, `Bolivia (Plurinational State of)`, `Saint BarthÃ©lemy`, `Luxembourg`, `Lesotho`, `Cyprus`, `Gibraltar`, `Russia (retired)`, `Asia (retired)`, `Saint Vincent and the Grenadines`, `Tuvalu`, `Tokelau`, `Chad`, `Marshall Islands`, `Guinea-Bissau`, `Guernsey`, `Micronesia (Federated States of)`, `Cocos (Keeling) Islands`, `Jordan`, `Peru`, `New Zealand`, `Bulgaria`, `Mauritius`, `Wellington`, `TAS`, `DXC Technology`, `Mayotte`, `Holy See`, `Solomon Islands`, `Paraguay`, `Niger`, `Maldives`, `Liberia`, `Kiribati`, `Faroe Islands`, `Central African Republic`, `Burundi`, `Ã…land Islands`, `Anguilla`, `Puerto Rico`, `Nigeria`, `Monaco`, `Mozambique`, `China`, `Chile`, `Colombia`, `Honduras`, `Andorra`, `India`, `Auckland`, `WA`, `Uruguay`, `United States Minor Outlying Islands`, `Tajikistan`, `Svalbard and Jan Mayen`, `Sudan`, `Mongolia`, `Guam`, `Guatemala`, `Dominican Republic`, `Barbados`, `Madagascar`, `Norway`, `Mexico`, `Malawi`, `Panama`, `Argentina`, `Brunei (retired)`, `NSW`, `Tanzania, United Republic of`, `Turkmenistan`, `Saint Helena, Ascension and Tristan da Cunha`, `Nepal`, `Montserrat`, `Korea, Republic of`, `Greenland`, `Western Sahara`, `Cook Islands`, `Congo, Democratic Republic of the`, `Bouvet Island`, `Egypt`, `Finland`, `Angola`, `Brazil`, `Netherlands`, `Kazakhstan`, `Botswana`, `Italy`, `QLD`, `Macedonia (FYROM) (retired)`, `Sint Maarten (Dutch part)`, `El Salvador`, `Saint Pierre and Miquelon`, `Mali`, `Heard Island and McDonald Islands`, `Falkland Islands (Malvinas)`, `Aruba`, `Oman`, `Malta`, `Kenya`, `France`, `Germany`, `Azerbaijan`, `Carribbean Islands (retired)`, `Yemen`, `Tonga`, `Turks and Caicos Islands`, `San Marino`, `Russian Federation`, `Pakistan`, `Norfolk Island`, `Gambia`, `Dominica`, `Djibouti`, `American Somoa`, `Malaysia`, `Serbia`, `Zimbabwe`, `Montenegro`, `Ukraine`, `Greece`, `Portugal`, `Estonia`, `Korea (retired)`, `Venezuela (retired)`, `ANZ (retired)`, `Middle East & Africa`, `Wallis and Futuna`, `Vanuatu`, `Eswatini`, `Cayman Islands`, `Comoros`, `Grenada`, `Bonaire, Sint Eustatius and Saba`."
delivery_dev,service_project_management_gld,pse_region,4,created_dt,timestamp,YES,"Timestamp indicating when a record was created.
Alias: `Created Date`"
delivery_dev,service_project_management_gld,pse_region,5,created_by_id,string,YES,"Identifier for the creator of the record, stored as a string.
Alias: `Created By Identifier`"
delivery_dev,service_project_management_gld,pse_region,6,last_modified_dt,timestamp,YES,"Timestamp indicating the last modification of the associated record.
Alias: `Last Modified Date`"
delivery_dev,service_project_management_gld,pse_region,7,last_modified_by_id,string,YES,"Identifier for the user who last modified the record
Alias: `Last Modified By Identifier`"
delivery_dev,service_project_management_gld,pse_region,8,parent_region_id,string,YES,"Identifier for the parent region, stored as a string.
Alias: `Parent Region Identifier`"
delivery_dev,service_project_management_gld,pse_region,9,hierarchy_depth_nbr,int,YES,"Number of levels in the brand hierarchy
Alias: `Hierarchy Depth Number`"
delivery_dev,service_project_management_gld,pse_region,10,active_ind,boolean,YES,Indicator for active status; boolean data type
delivery_dev,service_project_management_gld,pse_region,11,country_iso_cd,string,YES,"Country ISO code, string data type
Alias: `Country Iso Code`"
delivery_dev,service_project_management_gld,pse_region,12,country_txt,string,YES,Country name in text format
delivery_dev,service_project_management_gld,pse_region,13,system_mod_stamp_ts,timestamp,YES,Timestamp indicating the last system modification time.
delivery_dev,service_project_management_gld,pse_region,14,parent_region_nm,string,YES,"Name of the parent region, stored as a string.
Alias: `Parent Region Name`"
delivery_dev,service_project_management_gld,pse_region,15,source_update_utc_ts,timestamp,YES,"Timestamp indicating the last update of the source data in Coordinated Universal Time (UTC)
Alias: `Source Update Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_region,16,source_create_utc_ts,timestamp,YES,"Timestamp indicating when the data was created in the source system (UTC).
Alias: `Source Create Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_region,17,source_file_nm,string,YES,"The name of the source file from which the data was extracted.
Alias: `Source File Name`"
delivery_dev,service_project_management_gld,pse_region,18,source_file_ts,timestamp,YES,"Timestamp indicating the source file's creation or last modification time.
Alias: `Source File Timestamp`"
delivery_dev,service_project_management_gld,pse_region,19,udp_create_utc_ts,timestamp,YES,UTC timestamp of when the record was created.
delivery_dev,service_project_management_gld,pse_region,20,udp_update_utc_ts,timestamp,YES,Timestamp of the most recent UDP update (UTC).
delivery_dev,service_project_management_gld,pse_region,21,region_level_0_id,string,YES,"Identifier for the top-level region, stored as a string.
Alias: `Region Level 0 Identifier`"
delivery_dev,service_project_management_gld,pse_region,22,region_level_1_id,string,YES,"Identifier for Region Level 1, stored as a string.
Alias: `Region Level 1 Identifier`"
delivery_dev,service_project_management_gld,pse_region,23,region_level_2_id,string,YES,"Identifier for the second-level region, stored as a string.
Alias: `Region Level 2 Identifier`"
delivery_dev,service_project_management_gld,pse_region,24,region_level_3_id,string,YES,"Identifier for Region Level 3, stored as a string.
Alias: `Region Level 3 Identifier`"
delivery_dev,service_project_management_gld,pse_region,25,region_level_4_id,string,YES,"Identifier for Region Level 4, stored as a string.
Alias: `Region Level 4 Identifier`"
delivery_dev,service_project_management_gld,pse_region,26,region_level_5_id,string,YES,"Identifier for the fifth-level region, stored as a string.
Alias: `Region Level 5 Identifier`"
delivery_dev,service_project_management_gld,pse_region,27,region_level_0_nm,string,YES,"Region level 0 name, string data type
Alias: `Region Level 0 Name`"
delivery_dev,service_project_management_gld,pse_region,28,region_level_1_nm,string,YES,"Description: Region Level 1 name captures the Region name.
Alias: `Region Level 1 Name`"
delivery_dev,service_project_management_gld,pse_region,29,region_level_2_nm,string,YES,"Description: Region Level 2 name captures the Delivery Sub Region name.
Alias: `Region Level 2 Name`"
delivery_dev,service_project_management_gld,pse_region,30,region_level_3_nm,string,YES,"Description: Region Level 3 name captures the Country name.
Alias: `Region Level 3 Name`"
delivery_dev,service_project_management_gld,pse_region,31,region_level_4_nm,string,YES,"Name of the region at level 4, stored as a string.
Alias: `Region Level 4 Name`"
delivery_dev,service_project_management_gld,pse_region,32,region_level_5_nm,string,YES,"Geographic region name at level 5, data type: string
Alias: `Region Level 5 Name`"
delivery_dev,service_project_management_gld,pse_region,33,created_by_employee_nm,string,YES,"The username or ID of the employee who created the record, stored as a string.
Alias: `Created By Employee Name`"
delivery_dev,service_project_management_gld,pse_region,34,created_by_employee_reference_nbr,string,YES,"Employee reference number for the creator of the record.
Alias: `Created By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_region,35,created_by_employee_email_txt,string,YES,"The email address of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_region,36,last_modified_by_employee_nm,string,YES,"Name of the employee who last modified the record, stored as a string.
Alias: `Last Modified By Employee Name`"
delivery_dev,service_project_management_gld,pse_region,37,last_modified_by_employee_reference_nbr,string,YES,"Employee reference number for the last modifier
Alias: `Last Modified By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_region,38,last_modified_by_employee_email_txt,string,YES,"The email address of the employee who last modified the record.
Alias: `Last Modified By Employee Email Text`"
delivery_dev,service_project_management_gld,pse_region,39,default_work_calendar_id,string,YES,Default work calendar identifier
delivery_dev,service_project_management_gld,pse_resource_request,0,id,string,YES,"Description: Unique identifier, string data type.
Alias: `Identifier`
key constraints: This column acts as primary key for the `pse_resource_request` table."
delivery_dev,service_project_management_gld,pse_resource_request,1,owner_id,string,YES,"The unique identifier for the owner, stored as a string.
Alias: `Owner Identifier`"
delivery_dev,service_project_management_gld,pse_resource_request,2,is_deleted_ind,boolean,YES,Indicator flag denoting whether a record has been deleted (TRUE) or not (FALSE).
delivery_dev,service_project_management_gld,pse_resource_request,3,name_nm,string,YES,Description: Specifies the resource request name.
delivery_dev,service_project_management_gld,pse_resource_request,4,currency_iso_cd,string,YES,The ISO 4217 currency code represented as a string.
delivery_dev,service_project_management_gld,pse_resource_request,5,created_dt,timestamp,YES,"Timestamp indicating when a record was created.
Alias: `Created Date`"
delivery_dev,service_project_management_gld,pse_resource_request,6,created_by_id,string,YES,"Identifier for the creator of the record, stored as a string.
Alias: `Created By Identifier`"
delivery_dev,service_project_management_gld,pse_resource_request,7,last_modified_dt,timestamp,YES,"Timestamp indicating the last modification of the respective data entry.
Alias: `Last Modified Date`"
delivery_dev,service_project_management_gld,pse_resource_request,8,last_modified_by_id,string,YES,"Identifier for the user who last modified the record
Alias: `Last Modified By Identifier`"
delivery_dev,service_project_management_gld,pse_resource_request,9,assignment_id,string,YES,"Description: Identifier for assignments, stored as a string.
Alias: `Assignment Identifier`
key constraints: `assignment_id` is a foreign key column in this table which refers to `pse_assignment` table where the primary key column is `id`."
delivery_dev,service_project_management_gld,pse_resource_request,10,end_dt,date,YES,"End date of a business event or period, stored in DATE data type.
Alias: `End Date`"
