employee_id,skill_id,skill_name,proficiency,experience_value,last_used_year_value,etl_date,ingest_ts,ingest_ts_offset
9779970d-f066-4f94-a672-df632a51ba20,508965bb-2937-4541-b21c-a9b600f57fc4,Scrum framework,2,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,1bc8b816-0b0b-48a8-af2a-af6d007a82d0,Software Testing Life Cycle,2,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,e208fbd3-571e-41e1-901e-ac4d00b6d22b,Agile Testing,2,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,2c5b3b4d-7b5b-40ff-9113-a9b600f57f4a,Atlassian Jira,2,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,7375d2c4-e0ac-4885-800b-a9b600f59ab8,Atlassian Jira Agile,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,106b125a-e82a-4dcb-8430-58302f7a2544,Safety,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9779970d-f066-4f94-a672-df632a51ba20,f2cde22b-11a6-4ed3-bb47-a9b600f58df0,High Voltage,2,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,34f5d029-97c1-48c5-8aa4-a9b600f57f17,Bash Shell,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,395ee295-fa43-4499-b34e-a9b600f57e73,Linux,4,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,cb634fa1-1da2-4592-926c-a9b600f57e73,MySQL,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,44c0636f-ccfe-4d74-b878-a9b600f57f95,PostgreSQL,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,e17c85d7-e4bd-4b44-ab63-a9b600f5d2ad,Telecommunications,1,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,5059919a-1e08-4faf-b53d-88aa7e1c7565,Algorithms,4,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,155fc2e8-0c2d-42d9-a810-a9b600f57e73,C++,4,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,5dcb1a27-a22b-4b44-9ad0-a9b600f57f4a,Git,4,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,5f6e559f-b0da-4a3f-aaa3-a9b600f58103,Jenkins,4,8.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,aeaf2819-4ea2-4b01-a51d-a9b600f58136,Bugzilla,3,2.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,ebc0652f-05e4-4773-a8fd-ab18007f200b,CI/CD,3,2.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,8294f235-fe29-40e3-a7de-a9b600f583e8,GitHub,3,2.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,23e50e7d-c6b8-4996-ac34-a9b600f5815c,Groovy,3,2.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,20479435-e0c4-4471-af5f-a9b600f580bd,Unit Testing,4,2.0,2023,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,3df9f856-1aef-43c6-bb01-b0cf01421a0b,Batch Processing,3,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,90212d54-4b02-4763-96fd-ba2376c031e5,C++/CLI,3,6.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,1d25d1c3-4824-4be0-95dd-a9b600f58103,COM/DCOM,3,6.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,dd701c68-1fea-4969-9ca8-a9b600f58103,Mercurial,4,6.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,2e5b1174-9154-4e01-833f-a9b600f57f17,Microsoft Windows,4,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,f88fcc60-3535-4554-9c48-a9b600f57f17,SQL,3,6.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,c9869663-00b5-4880-9d9d-a5e4ecd89101,Embedded Systems,1,2.0,2014,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,593b77a3-f537-4710-b301-b3785cedce59,Python,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,eaa0d202-eb2a-4636-82d5-7496dfd07da9,CMake,4,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,3f06434a-7e33-4316-ac2b-a9b600f58246,SQLite,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,59e1d569-fd4c-4b63-ac8a-d0ffe25c0e6b,Qt,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,f387d8e3-a979-450c-9d5d-9e70e7f4dae4,GoogleTest,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,ffb64c02-5546-444c-aea9-ada500ab394b,Boost C++ Libraries,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,1cd89f42-3360-49b7-81e2-af9800277890,Counterparty credit Risk,3,8.0,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,82f57828-7808-4fca-8db8-53ac2dd021cd,Murex Front Office Simulation,3,8.0,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,7a4b6896-e626-4a70-9367-49ca39520bd2,Murex > Integration > Reporting: Datamart / Viewer,3,8.0,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,b5018c78-8733-45bd-bfc6-a9b600f597a0,Monte Carlo Simulation,3,8.0,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,ccd12023-6a27-4ee5-b143-adbd01404546,Cross-team collaboration,3,3.0,2016,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c793c25c-af98-4abf-82b4-92eb1a8ff090,172e0a0a-8e77-4f52-9082-a9b600f5a9dd,Request for Proposal (RFP),3,3.0,2016,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
cff62657-4b3b-45d7-b926-764695d85270,f501eaa4-5efe-4d97-bf75-a9b600f58001,Visual Basic .NET (VB.NET),4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
cff62657-4b3b-45d7-b926-764695d85270,7ebd5df4-e261-4ea1-80f2-a9b600f583e8,XAML,1,2.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
cf06258e-31e7-4cfa-b104-b5c8b9f3cff0,99b6bcb5-3074-4772-8903-b19500bc2c40,SQL - Relational Databases,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
3d7e7c8a-a01b-46a9-8f3c-fc7b8ea15292,59ac1e7c-a668-4e4f-9960-a9b600f58cf3,Model-View-Controller (MVC),4,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
714df7d2-7e4e-4e65-acb0-c146ca04ca41,3a6ac3ee-5c68-4691-b12b-3d2c78b96c62,WTL,4,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,263b8513-b4f7-4518-a98b-a9b600f58051,Information Technology,3,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,ae1660c8-81d4-45b8-8d57-20348f8b8bef,International Software Testing Qualifications Board (ISTQB),2,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,6d312798-2e80-4bd4-b39a-a9b600f581a2,Software Testing,3,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,5a12f9b6-13f1-49c9-88fc-0eda9264e7ee,Security,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,6f6ce6a3-ed92-4190-8d7b-a9b600f6686c,Prime Brokerage,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,cc04df9e-7011-45d2-8036-a9b600f58072,Foreign Exchange,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,994921fd-63bc-4df6-8d27-ab9d014e79bb,Financial Market Infrastructure (FMI),2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,f14f1928-4a74-44ab-8cbc-ae85007d4ddf,Financial Instruments,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,1d95fb68-399e-4c78-8459-a9b600f58072,Investment Banking,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,9a1adea7-3b91-45e0-a71a-1f21347db120,Asset Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,fdb0ca48-bcbb-4f29-8a1e-43723e6d57a6,Banking,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,df9c9a08-0eed-4a9f-bf13-a9b600f5a536,Sales,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,c9555685-f789-4914-9737-8c08cb868c22,Financial Services,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,10467538-083f-4e6a-8958-a9b600f59332,Equities,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,4e064b83-60c6-4d83-a021-a9b600f58072,Risk Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,bb97ca53-b370-4321-a9d6-a9b600f580eb,Derivatives,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,ddb24166-c6fe-43c3-8839-a9b600f58d4c,Cloud Computing,4,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,34e61014-31d0-4dab-b3e6-a9b600f5aad0,Application Development and Maintenance (ADM),5,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,291dab6a-2be9-4d92-ba27-a9b600f5815c,DevOps,5,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,5e94c96c-e9be-4894-a55c-b268009073cf,Infrastructure as Code,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,15d82074-43af-42c4-a7cd-ab90010c9ace,Bonds,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,51de40da-c913-4b92-9068-a9b600f58072,Fixed Income,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,ebc0652f-05e4-4773-a8fd-ab18007f200b,CI/CD,5,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,e93d818d-045e-47d8-9c2f-a9b600f5975a,Functional Programming,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,9f5edde2-1ffb-40cc-aa23-f6dda5025e9f,Software Development,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,625981ff-deee-4c70-97b9-a9b600f57e73,Microsoft Excel,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,58af347c-0fa2-4877-bfb1-9feeb1e556c2,Agile Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,9690f443-7017-41d7-9966-0d24952f5d4b,Project Management Methodology,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,508965bb-2937-4541-b21c-a9b600f57fc4,Scrum framework,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c16b72ff-b4ac-4c4d-bcbc-c36db04e08c8,c3fd5a3c-a187-4ebb-bb8e-a9b600f59920,Budget Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,233c772d-d2a8-460e-8263-b11500af8abd,Data Annotation Tools,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,ffd4b475-e1ba-4112-be64-a9b600f58323,Machine Learning,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,521cc689-1002-4a7a-b2f2-b0ab0137c9f9,Image annotation,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,e0016fdb-fa4c-45a0-8a31-ac1c00940aaa,Pattern Recognition,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
775796bb-939c-4b75-82a0-9b31dcfd9a93,50c49cb7-ad53-4218-9f73-b28a00cec1f6,Documentation & Reporting,3,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
677cdd4d-32f7-4692-93a2-a86200beb96c,cfe19055-32be-40bb-8663-a9b600f57f17,Cascading Style Sheets (CSS),3,6.0,2018,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
ed8a9731-0f21-4466-8689-a81500eefa77,a6b8b6df-6cca-4af2-855b-a9b600f5b435,MXML,5,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
bf2ecffc-7cd2-4a0b-90b1-a6b70097d0d6,18c0e4ed-5833-4189-afb1-a9b600f57f17,C Programming Language,4,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4c03006-8a2f-40e3-8f69-a5f600e53fa3,692be7c5-f6d8-4f22-bf5c-a9b600f593b0,Virtual Local Area Network (VLAN),1,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c8151518-598f-4001-8f75-78ac156397af,4f4f7ca5-38ba-4ff8-8e7b-a9b600f586a2,Selenium WebDriver,3,3.0,2018,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
bde3469b-e2c1-47d1-8d32-9dbf00a30710,d497119c-c4a6-402e-84da-a9b600f605d1,DbUnit,2,1.0,2011,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c1e18406-0af0-496a-9119-5b772f54be59,27411c55-49bf-486b-a7d9-a9b600f58246,Wireshark,1,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e33b4f50-9068-487a-8a88-9168eac2a5ff,e691f412-12b6-458c-80bc-ab3c0115554c,Vehicle Programming (Vehicle Flash),4,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,cbe0ebaa-b3f6-47c0-9829-a9b600f583e8,Microsoft Windows PowerShell,3,8.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,068b392f-0177-463c-a638-a9b600f58136,Cucumber,3,6.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,270e9482-1eba-4790-b850-ab3d00e8ab37,HP Quality Center,3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,3b4cc004-e5df-4bb3-9987-a9b600f58072,Oracle Applications,3,5.0,2015,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,87f57c4b-57e9-4ced-9207-aae3013bfe67,Microsoft Azure DevOps,3,3.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
84b30261-1493-472c-8df2-a0f200daf699,1802eda9-623f-4b78-8f38-ac01008c8c46,Microsoft Visual Studio,3,4.0,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
84b30261-1493-472c-8df2-a0f200daf699,249f1d32-42cd-4b87-8415-a9b600f580a0,Regression Testing,5,7.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
84b30261-1493-472c-8df2-a0f200daf699,10bf4392-2d20-42e1-96ea-a9b600f589a7,Smoke Testing,5,7.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c3ed98e4-96f9-4114-b8da-42b9ca19cec3,18cab8b6-fb4b-42a6-9789-aaacff92c846,UNIX,3,5.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
fea38407-839d-4b0c-9ddc-3385c1ee089e,db4db082-fa25-411d-8252-a9b600f57fc4,Hibernate,3,2.0,2020,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
fea38407-839d-4b0c-9ddc-3385c1ee089e,44c0636f-ccfe-4d74-b878-a9b600f57f95,PostgreSQL,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,5a1ea49c-73c1-4b44-ac03-7a2dbfea8e3e,Diagnostic Engineering Tool,4,5.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,e19f2052-2573-4d7f-b163-8827bb17062c,Diagnotsics,4,5.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,f4a7f67a-13ce-480b-ac84-0e1e3c1550ca,Scalable service-Oriented MiddlewarE over IP (SOME/IP),3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,155fc2e8-0c2d-42d9-a810-a9b600f57e73,C++,3,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,593b77a3-f537-4710-b301-b3785cedce59,Python,4,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,6eb1d8d9-ead8-4b7b-9721-ab1301403ac7,KiCAD,3,3.0,2018,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,67b1aa0b-cebb-4e58-a53f-a9b600f58cf3,Gerrit,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,5dcb1a27-a22b-4b44-9ad0-a9b600f57f4a,Git,4,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,7309d479-939a-44ab-80b5-6d2f2274547a,MQTT,4,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,1b2dc9f5-bce8-4f6d-bb98-a9b600f587b2,Automated Testing,4,4.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,8f424a27-7329-4da6-99e0-8b52141860f4,Protocol Buffers,4,4.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,49867910-bbbf-4e5c-8e00-ab7b00bb233b,PREEvision,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,6469e57c-2627-4e7d-8fbf-08e7f12df678,Enterprise Architect,3,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,c1accfd4-36e8-46e2-ac85-a9b600f57f4a,Microsoft Visio,3,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,fca416ef-8bba-4407-bd00-e3fa324c505f,Markdown,4,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,395ee295-fa43-4499-b34e-a9b600f57e73,Linux,3,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,e4b6013e-c422-46b4-a91d-2bba151e64fb,CANdela,4,5.0,2019,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
47aba64f-910c-4915-90ea-95d1a45dda3e,8f2fed51-29f1-4f8c-96b2-a9b600f58e2d,AUTOSAR (AUTomotive Open System Architecture),3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
0c6b5660-e30e-4951-9ce8-a56400968326,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
0c6b5660-e30e-4951-9ce8-a56400968326,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
0987c99c-ff10-4f58-bc65-a02637ddd25a,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
0987c99c-ff10-4f58-bc65-a02637ddd25a,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
7c36df98-997d-4f40-8926-b3c16974a2e8,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
ae457f37-8294-46ce-b65f-2ff0ed66dd56,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,3,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f4d09186-fbb5-42a6-a1cb-330f425a807e,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,3,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f4d09186-fbb5-42a6-a1cb-330f425a807e,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,4,6.0,2026,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f3bd6d7d-1e40-4fe5-a56c-17e368b3242c,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
febb72aa-9593-49f4-982e-829718e3bd64,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
febb72aa-9593-49f4-982e-829718e3bd64,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
8ec7b28f-32d0-47c1-8c83-a4c72f11343c,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
